1471-2105-8-225	7	6	prediction	0	NOUN	prediction	NN	compound	False	0	False	False	False
1471-2105-8-225	7	7	program	0	NOUN	program	NN	pobj	False	0	False	False	False
1471-2105-8-225	7	8	on	0	ADP	on	IN	prep	True	0	False	False	False
1471-2105-8-225	7	9	an	0	DET	an	DT	det	True	0	False	False	False
1471-2105-8-225	7	10	unknown	0	ADJ	unknown	JJ	amod	False	0	True	False	False
1471-2105-8-225	7	11	tRNA	0	ADJ	trna	JJ	amod	False	0	False	False	False
1471-2105-8-225	7	12	family,	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	7	13	which	0	PRON	which	WDT	nsubj	True	0	False	False	False
1471-2105-8-225	7	14	may	0	AUX	may	MD	aux	True	0	False	False	False
1471-2105-8-225	7	15	have	0	VERB	have	VB	relcl	True	0	False	False	False
1471-2105-8-225	7	16	atypical	0	ADJ	atypical	JJ	amod	False	0	False	False	False
1471-2105-8-225	7	17	sequence	0	NOUN	sequence	NN	dobj	False	0	False	False	False
1471-2105-8-225	7	18	and	0	CCONJ	and	CC	cc	True	0	False	False	False
1471-2105-8-225	7	19	structure,	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	7	20	is	0	AUX	be	VBZ	ROOT	True	0	False	False	False
1471-2105-8-225	7	21	unclear,	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	7	22	thereby	0	ADV	thereby	RB	advmod	True	0	False	False	False
1471-2105-8-225	7	23	rendering	0	VERB	render	VBG	advcl	False	0	False	False	False
1471-2105-8-225	7	24	their	0	PRON	their	PRP$	poss	True	0	False	False	False
1471-2105-8-225	7	25	result	0	NOUN	result	NN	dobj	False	0	False	False	False
1471-2105-8-225	7	26	inconclusive.	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	8	1	A	0	DET	a	DT	det	True	0	False	False	False
1471-2105-8-225	8	2	protein-level	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	8	3	study	0	NOUN	study	NN	nsubj	False	0	False	False	False
1471-2105-8-225	8	4	will	0	AUX	will	MD	aux	True	0	False	False	False
1471-2105-8-225	8	5	provide	0	VERB	provide	VB	ROOT	False	0	False	False	False
1471-2105-8-225	8	6	independent	0	ADJ	independent	JJ	amod	False	0	True	False	False
1471-2105-8-225	8	7	insight	0	NOUN	insight	NN	dobj	False	0	True	False	False
1471-2105-8-225	8	8	into	0	ADP	into	IN	prep	True	0	True	False	False
1471-2105-8-225	8	9	the	0	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	8	10	novel	0	ADJ	novel	JJ	amod	False	0	False	False	False
1471-2105-8-225	8	11	amino	0	NOUN	amino	NN	compound	False	0	False	False	False
1471-2105-8-225	8	12	acid.	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	9	1	Results	0	NOUN	result	NNS	ROOT	False	0	False	False	False
1471-2105-8-225	10	1	Assuming	0	VERB	assume	VBG	advcl	False	0	False	False	False
1471-2105-8-225	10	2	that	0	PRON	that	WDT	nsubj	True	0	False	False	False
1471-2105-8-225	10	3	the	0	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	10	4	23rd	0	ADJ	23rd	JJ	amod	False	0	False	False	False
1471-2105-8-225	10	5	amino	0	NOUN	amino	NN	amod	False	0	False	False	False
1471-2105-8-225	10	6	acid	0	NOUN	acid	NN	nsubjpass	False	0	False	False	False
1471-2105-8-225	10	7	is	0	AUX	be	VBZ	auxpass	True	0	False	False	False
1471-2105-8-225	10	8	also	0	ADV	also	RB	advmod	True	0	False	False	False
1471-2105-8-225	10	9	encoded	0	VERB	encode	VBN	amod	False	0	False	False	False
1471-2105-8-225	10	10	by	0	ADP	by	IN	agent	True	0	False	False	False
1471-2105-8-225	10	11	a	0	DET	a	DT	det	True	0	False	False	False
1471-2105-8-225	10	12	stop	0	VERB	stop	VB	nmod	False	0	False	False	False
1471-2105-8-225	10	13	codon,	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	10	14	we	0	PRON	we	PRP	nsubj	True	0	False	False	False
1471-2105-8-225	10	15	systematically	0	ADV	systematically	RB	advmod	False	0	False	False	False
1471-2105-8-225	10	16	predicted	0	VERB	predict	VBD	ROOT	False	0	False	False	False
1471-2105-8-225	10	17	proteins	0	NOUN	protein	NNS	dobj	False	0	False	False	False
1471-2105-8-225	10	18	that	0	PRON	that	WDT	nsubj	True	0	False	False	False
1471-2105-8-225	10	19	contain	0	VERB	contain	VBP	relcl	False	0	False	False	False
1471-2105-8-225	10	20	stop-codon-encoded	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	10	21	amino	0	NOUN	amino	NN	amod	False	0	False	False	False
1471-2105-8-225	10	22	acids	0	NOUN	acid	NNS	dobj	False	0	False	False	False
1471-2105-8-225	10	23	from	0	ADP	from	IN	prep	True	0	False	False	False
1471-2105-8-225	10	24	191	0	NUM	191	CD	nummod	False	CARDINAL	False	False	False
1471-2105-8-225	10	25	prokaryotic	0	ADJ	prokaryotic	JJ	amod	False	0	False	False	False
1471-2105-8-225	10	26	genomes.	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	11	1	Since	0	SCONJ	since	IN	mark	True	0	False	False	False
1471-2105-8-225	11	2	our	0	PRON	our	PRP$	poss	True	0	False	False	False
1471-2105-8-225	11	3	prediction	0	NOUN	prediction	NN	compound	False	0	False	False	False
1471-2105-8-225	11	4	method	0	NOUN	method	NN	nsubj	False	0	False	False	False
1471-2105-8-225	11	5	relies	0	VERB	rely	VBZ	advcl	False	0	False	False	False
1471-2105-8-225	11	6	only	0	ADV	only	RB	advmod	True	0	False	False	False
1471-2105-8-225	11	7	on	0	ADP	on	IN	prep	True	0	False	False	False
1471-2105-8-225	11	8	the	0	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	11	9	conservation	0	NOUN	conservation	NN	compound	False	0	False	False	False
1471-2105-8-225	11	10	patterns	0	NOUN	pattern	NNS	pobj	False	0	False	False	False
1471-2105-8-225	11	11	of	0	ADP	of	IN	prep	True	0	False	False	False
1471-2105-8-225	11	12	primary	0	ADJ	primary	JJ	amod	False	0	False	False	False
1471-2105-8-225	11	13	sequences,	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	11	14	it	0	PRON	it	PRP	nsubj	True	0	False	False	False
1471-2105-8-225	11	15	also	0	ADV	also	RB	advmod	True	0	False	False	False
1471-2105-8-225	11	16	provides	0	VERB	provide	VBZ	ROOT	False	0	False	False	False
1471-2105-8-225	11	17	an	0	DET	an	DT	det	True	0	False	False	False
1471-2105-8-225	11	18	opportunity	0	NOUN	opportunity	NN	dobj	False	0	False	False	False
1471-2105-8-225	11	19	to	0	PART	to	TO	aux	True	0	False	False	False
1471-2105-8-225	11	20	search	0	VERB	search	VB	acl	False	0	False	False	False
1471-2105-8-225	11	21	novel	0	ADJ	novel	JJ	amod	False	0	False	False	False
1471-2105-8-225	11	22	selenoproteins	0	NOUN	selenoprotein	NNS	dobj	False	0	False	False	False
1471-2105-8-225	11	23	and	0	CCONJ	and	CC	cc	True	0	False	False	False
1471-2105-8-225	11	24	other	0	ADJ	other	JJ	amod	True	0	False	False	False
1471-2105-8-225	11	25	readthrough	0	NOUN	readthrough	NN	compound	False	0	False	False	False
1471-2105-8-225	11	26	proteins.	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	12	1	It	0	PRON	it	PRP	nsubj	True	0	False	False	False
1471-2105-8-225	12	2	successfully	0	ADV	successfully	RB	advmod	False	0	False	False	False
1471-2105-8-225	12	3	recovered	0	VERB	recover	VBD	ROOT	False	0	False	False	False
1471-2105-8-225	12	4	many	0	ADJ	many	JJ	dobj	True	0	False	False	False
1471-2105-8-225	12	5	of	0	ADP	of	IN	prep	True	0	False	False	False
1471-2105-8-225	12	6	currently	0	ADV	currently	RB	advmod	False	0	False	False	False
1471-2105-8-225	12	7	known	0	VERB	know	VBN	amod	False	0	False	False	False
1471-2105-8-225	12	8	selenoproteins	0	NOUN	selenoprotein	NNS	pobj	False	0	False	False	False
1471-2105-8-225	12	9	and	0	CCONJ	and	CC	cc	True	0	False	False	False
1471-2105-8-225	12	10	pyrrolysine	0	NOUN	pyrrolysine	NN	compound	False	0	False	False	False
1471-2105-8-225	12	11	proteins.	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	13	1	However,	O	0	0	0	0	0	0	0	0	0
1471-2105-8-225	13	2	no	B-NEG	DET	no	DT	det	True	0	False	False	True
1471-2105-8-225	13	3	promising	I-NEG	ADJ	promising	JJ	amod	False	0	False	False	False
1471-2105-8-225	13	4	candidate	I-NEG	NOUN	candidate	NN	nsubjpass	False	0	False	False	False
1471-2105-8-225	13	5	for	I-NEG	ADP	for	IN	prep	True	0	False	False	False
1471-2105-8-225	13	6	the	I-NEG	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	13	7	23rd	I-NEG	ADJ	23rd	JJ	amod	False	0	False	False	False
1471-2105-8-225	13	8	amino	I-NEG	ADJ	amino	JJ	compound	False	0	False	False	False
1471-2105-8-225	13	9	acid	I-NEG	NOUN	acid	NN	pobj	False	0	False	False	False
1471-2105-8-225	13	10	was	I-NEG	AUX	be	VBD	auxpass	True	0	False	False	False
1471-2105-8-225	13	11	detected,	I-NEG	0	0	0	0	0	0	0	0	0
1471-2105-8-225	13	12	and	O	CCONJ	and	CC	cc	True	0	False	False	False
1471-2105-8-225	13	13	only	O	ADV	only	RB	advmod	True	0	False	False	False
1471-2105-8-225	13	14	one	O	NUM	one	CD	nummod	True	0	False	False	False
1471-2105-8-225	13	15	novel	O	NOUN	novel	NN	amod	False	0	False	False	False
1471-2105-8-225	13	16	selenoprotein	O	NOUN	selenoprotein	NN	nsubjpass	False	0	False	False	False
1471-2105-8-225	13	17	was	O	AUX	be	VBD	auxpass	True	0	False	False	False
1471-2105-8-225	13	18	predicted.	O	0	0	0	0	0	0	0	0	0
1471-2105-8-225	14	1	Conclusion	0	VERB	conclusion	VB	ROOT	False	0	False	False	False
1471-2105-8-225	15	1	Our	O	PRON	our	PRP$	poss	True	0	False	False	False
1471-2105-8-225	15	2	result	O	NOUN	result	NN	nsubj	False	0	False	False	False
1471-2105-8-225	15	3	suggests	O	VERB	suggest	VBZ	ROOT	False	0	False	False	False
1471-2105-8-225	15	4	that	O	SCONJ	that	IN	mark	True	0	False	False	False
1471-2105-8-225	15	5	the	O	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	15	6	unknown	O	ADJ	unknown	JJ	amod	False	0	True	False	False
1471-2105-8-225	15	7	amino	O	ADJ	amino	JJ	amod	False	0	False	False	False
1471-2105-8-225	15	8	acid	O	NOUN	acid	NN	nsubj	False	0	False	False	False
1471-2105-8-225	15	9	encoded	O	VERB	encode	VBN	acl	False	0	False	False	False
1471-2105-8-225	15	10	by	O	ADP	by	IN	agent	True	0	False	False	False
1471-2105-8-225	15	11	stop	O	NOUN	stop	NN	compound	False	0	False	False	False
1471-2105-8-225	15	12	codons	O	NOUN	codon	NNS	pobj	False	0	False	False	False
1471-2105-8-225	15	13	does	O	AUX	do	VBZ	aux	True	0	False	False	False
1471-2105-8-225	15	14	not	B-NEG	PART	not	RB	neg	True	0	False	True	True
1471-2105-8-225	15	15	exist,	I-NEG	0	0	0	0	0	0	0	0	0
1471-2105-8-225	15	16	or	O	CCONJ	or	CC	cc	True	0	False	False	False
1471-2105-8-225	15	17	its	O	PRON	its	PRP$	poss	True	0	False	False	False
1471-2105-8-225	15	18	phylogenetic	O	ADJ	phylogenetic	JJ	amod	False	0	False	False	False
1471-2105-8-225	15	19	distribution	O	NOUN	distribution	NN	nsubj	False	0	True	False	False
1471-2105-8-225	15	20	is	O	AUX	be	VBZ	advcl	True	0	False	False	False
1471-2105-8-225	15	21	rather	O	ADV	rather	RB	advmod	True	0	False	False	False
1471-2105-8-225	15	22	limited,	O	0	0	0	0	0	0	0	0	0
1471-2105-8-225	15	23	which	O	PRON	which	WDT	nsubj	True	0	False	False	False
1471-2105-8-225	15	24	is	O	AUX	be	VBZ	advcl	True	0	False	False	False
1471-2105-8-225	15	25	in	O	ADP	in	IN	prep	True	0	True	False	False
1471-2105-8-225	15	26	agreement	O	NOUN	agreement	NN	pobj	False	0	False	False	False
1471-2105-8-225	15	27	with	O	ADP	with	IN	prep	True	0	False	False	False
1471-2105-8-225	15	28	the	O	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	15	29	previous	O	ADJ	previous	JJ	amod	False	0	False	False	False
1471-2105-8-225	15	30	study	O	NOUN	study	NN	pobj	False	0	False	False	False
1471-2105-8-225	15	31	on	O	ADP	on	IN	prep	True	0	False	False	False
1471-2105-8-225	15	32	tRNA.	O	0	0	0	0	0	0	0	0	0
1471-2105-8-225	16	1	The	0	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	16	2	method	0	NOUN	method	NN	nsubjpass	False	0	False	False	False
1471-2105-8-225	16	3	described	0	VERB	describe	VBN	acl	False	0	True	False	False
1471-2105-8-225	16	4	here	0	ADV	here	RB	advmod	True	0	False	False	False
1471-2105-8-225	16	5	can	0	AUX	can	MD	aux	True	0	False	False	False
1471-2105-8-225	16	6	be	0	AUX	be	VB	auxpass	True	0	False	False	False
1471-2105-8-225	16	7	used	0	VERB	use	VBN	ROOT	True	0	False	False	False
1471-2105-8-225	16	8	in	0	ADP	in	IN	prep	True	0	True	False	False
1471-2105-8-225	16	9	future	0	ADJ	future	JJ	amod	False	0	False	False	False
1471-2105-8-225	16	10	studies	0	NOUN	study	NNS	pobj	False	0	False	False	False
1471-2105-8-225	16	11	to	0	PART	to	TO	aux	True	0	False	False	False
1471-2105-8-225	16	12	explore	0	VERB	explore	VB	xcomp	False	0	False	False	False
1471-2105-8-225	16	13	novel	0	ADJ	novel	JJ	amod	False	0	False	False	False
1471-2105-8-225	16	14	readthrough	0	NOUN	readthrough	NN	compound	False	0	False	False	False
1471-2105-8-225	16	15	events	0	NOUN	event	NNS	dobj	False	0	False	False	False
1471-2105-8-225	16	16	from	0	ADP	from	IN	prep	True	0	False	False	False
1471-2105-8-225	16	17	complete	0	ADJ	complete	JJ	amod	False	0	False	False	False
1471-2105-8-225	16	18	genomes,	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	16	19	which	0	PRON	which	WDT	nsubj	True	0	False	False	False
1471-2105-8-225	16	20	are	0	AUX	be	VBP	aux	True	0	False	False	False
1471-2105-8-225	16	21	rapidly	0	ADV	rapidly	RB	advmod	False	0	False	False	False
1471-2105-8-225	16	22	growing.	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	17	1	Background	0	NOUN	background	NN	ROOT	False	0	False	False	False
1471-2105-8-225	18	1	Stop	O	VERB	stop	VB	csubj	False	0	False	False	False
1471-2105-8-225	18	2	codon	O	NOUN	codon	NN	pobj	False	0	False	False	False
1471-2105-8-225	18	3	readthrough	O	NOUN	readthrough	NN	dobj	False	0	False	False	False
1471-2105-8-225	18	4	is	O	AUX	be	VBZ	auxpass	True	0	False	False	False
1471-2105-8-225	18	5	a	O	DET	a	DT	det	True	0	False	False	False
1471-2105-8-225	18	6	phenomenon	O	NOUN	phenomenon	NN	attr	False	0	False	False	False
1471-2105-8-225	18	7	in	O	ADP	in	IN	prep	True	0	True	False	False
1471-2105-8-225	18	8	which	O	PRON	which	WDT	pobj	True	0	False	False	False
1471-2105-8-225	18	9	the	O	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	18	10	translation	O	NOUN	translation	NN	compound	False	0	False	False	False
1471-2105-8-225	18	11	process	O	NOUN	process	NN	nsubj	False	0	False	False	False
1471-2105-8-225	18	12	does	O	AUX	do	VBZ	aux	True	0	False	False	False
1471-2105-8-225	18	13	not	B-NEG	PART	not	RB	neg	True	0	False	True	True
1471-2105-8-225	18	14	terminate	I-NEG	VERB	terminate	VB	relcl	False	0	False	False	False
1471-2105-8-225	18	15	at	I-NEG	ADP	at	IN	prep	True	0	False	False	False
1471-2105-8-225	18	16	a	I-NEG	DET	a	DT	det	True	0	False	False	False
1471-2105-8-225	18	17	stop	I-NEG	NOUN	stop	NN	compound	False	0	False	False	False
1471-2105-8-225	18	18	codon,	I-NEG	0	0	0	0	0	0	0	0	0
1471-2105-8-225	18	19	and	O	CCONJ	and	CC	cc	True	0	False	False	False
1471-2105-8-225	18	20	an	O	DET	an	DT	det	True	0	False	False	False
1471-2105-8-225	18	21	amino	O	ADJ	amino	JJ	amod	False	0	False	False	False
1471-2105-8-225	18	22	acid	O	NOUN	acid	NN	nsubjpass	False	0	False	False	False
1471-2105-8-225	18	23	is	O	AUX	be	VBZ	auxpass	True	0	False	False	False
1471-2105-8-225	18	24	inserted	O	VERB	insert	VBN	conj	False	0	True	False	False
1471-2105-8-225	18	25	there	O	ADV	there	RB	advmod	True	0	False	False	False
1471-2105-8-225	18	26	instead	O	ADV	instead	RB	advmod	False	0	True	False	False
1471-2105-8-225	18	27	12.	O	0	0	0	0	0	0	0	0	0
1471-2105-8-225	19	1	In	O	ADP	in	IN	prep	True	0	False	False	False
1471-2105-8-225	19	2	some	O	DET	some	DT	det	True	0	False	False	False
1471-2105-8-225	19	3	cases,	O	0	0	0	0	0	0	0	0	0
1471-2105-8-225	19	4	the	O	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	19	5	inserted	O	VERB	insert	VBN	amod	False	0	True	False	False
1471-2105-8-225	19	6	amino	O	NOUN	amino	NN	compound	False	0	False	False	False
1471-2105-8-225	19	7	acid	O	NOUN	acid	NN	nsubj	False	0	False	False	False
1471-2105-8-225	19	8	is	O	AUX	be	VBZ	ROOT	True	0	False	False	False
1471-2105-8-225	19	9	not	B-NEG	PART	not	RB	neg	True	0	False	True	True
1471-2105-8-225	19	10	one	I-NEG	NUM	one	CD	conj	True	0	False	False	False
1471-2105-8-225	19	11	of	I-NEG	ADP	of	IN	prep	True	0	False	False	False
1471-2105-8-225	19	12	the	I-NEG	DET	the	DT	det	True	0	False	False	False
1471-2105-8-225	19	13	20	I-NEG	NUM	20	CD	nummod	False	CARDINAL	False	False	False
1471-2105-8-225	19	14	amino	I-NEG	NOUN	amino	NN	compound	False	0	False	False	False
1471-2105-8-225	19	15	acids	I-NEG	NOUN	acid	NNS	pobj	False	0	False	False	False
1471-2105-8-225	19	16	but	O	CCONJ	but	CC	cc	True	0	False	False	False
1471-2105-8-225	19	17	a	O	DET	a	DT	det	True	0	False	False	False
1471-2105-8-225	19	18	noncanonical	O	ADJ	noncanonical	JJ	amod	False	0	True	False	False
1471-2105-8-225	19	19	one.	O	0	0	0	0	0	0	0	0	0
1471-2105-8-225	20	1	Two	0	NUM	two	CD	nummod	True	CARDINAL	False	False	False
1471-2105-8-225	20	2	such	0	ADJ	such	JJ	amod	True	0	False	False	False
1471-2105-8-225	20	3	amino	0	ADJ	amino	JJ	amod	False	0	False	False	False
1471-2105-8-225	20	4	acids	0	NOUN	acid	NNS	nsubjpass	False	0	False	False	False
1471-2105-8-225	20	5	have	0	AUX	have	VBP	aux	True	0	False	False	False
1471-2105-8-225	20	6	been	0	AUX	be	VBN	auxpass	True	0	False	False	False
1471-2105-8-225	20	7	discovered	0	VERB	discover	VBN	ROOT	False	0	True	False	False
1471-2105-8-225	20	8	to	0	ADP	to	IN	prep	True	0	False	False	False
1471-2105-8-225	20	9	date:	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	20	10	selenocysteine	0	NOUN	selenocysteine	NN	appos	False	0	False	False	False
1471-2105-8-225	20	11	34	0	NUM	34	CD	nummod	False	CARDINAL	False	False	False
1471-2105-8-225	20	12	and	0	CCONJ	and	CC	cc	True	0	False	False	False
1471-2105-8-225	20	13	pyrrolysine	0	VERB	pyrrolysine	VB	conj	False	0	False	False	False
1471-2105-8-225	20	14	56.	0	0	0	0	0	0	0	0	0	0
1471-2105-8-225	21	1	Because	0	SCONJ	because	IN	mark	True	0	False	False	False
1471-2105-8-225	21	2	each	0	PRON	each	DT	nsubj	True	0	False	False	False
1471-2105-8-225	21	3	of	0	ADP	of	IN	prep	True	0	False	False	False
1471-2105-8-225	21	4	them	0	PRON	they	PRP	pobj	True	0	False	False	False
1471-2105-8-225	21	5	have	0	AUX	have	VBP	aux	True	0	False	False	False
1471-2105-8-225	21	6	specialized	0	VERB	specialize	VBN	advcl	False	0	False	False	False
1471-2105-8-225	21	7	tRNA	0	ADJ	trna	JJ	amod	False	0	False	False	False
1471-2105-8-225	21	8	genes	0	NOUN	gene	NNS	dobj	False	0	False	False	False
